tick,action,sm_state,pos_x,pos_y
2301,1,RECOVER,2840.4,-2928.0
2302,1,RECOVER,2839.6,-2928.0
2303,1,RECOVER,2838.8,-2928.0
2304,8,RECOVER,2838.1,-2928.0
2305,1,RECOVER,2837.3,-2928.0
2306,1,RECOVER,2836.7,-2928.0
2307,1,RECOVER,2836.0,-2928.0
2308,1,RECOVER,2835.4,-2928.0
2309,1,RECOVER,2834.7,-2928.0
2310,1,RECOVER,2834.1,-2928.0
2311,1,RECOVER,2833.5,-2928.0
2312,1,RECOVER,2832.9,-2928.0
2313,8,RECOVER,2832.3,-2928.0
2314,1,RECOVER,2831.8,-2928.0
2315,1,RECOVER,2831.3,-2928.0
2316,1,RECOVER,2830.9,-2928.0
2317,1,RECOVER,2830.4,-2928.0
2318,1,RECOVER,2830.0,-2928.0
2319,1,RECOVER,2829.5,-2928.0
2320,1,RECOVER,2829.1,-2928.0
2321,1,RECOVER,2828.7,-2928.0
2322,1,RECOVER,2828.3,-2928.0
2323,1,RECOVER,2828.0,-2928.0
2324,1,RECOVER,2827.6,-2928.0
2325,1,RECOVER,2827.2,-2928.0
2326,1,RECOVER,2826.9,-2928.0
2327,8,RECOVER,2826.5,-2928.0
2328,1,RECOVER,2826.2,-2928.0
2329,1,RECOVER,2825.9,-2928.0
2330,1,RECOVER,2825.6,-2928.0
2331,1,RECOVER,2825.4,-2928.0
2332,1,RECOVER,2825.2,-2928.0
2333,1,RECOVER,2824.9,-2928.0
2334,1,RECOVER,2824.7,-2928.0
2335,1,RECOVER,2824.5,-2928.0
2336,1,RECOVER,2824.3,-2928.0
2337,1,RECOVER,2824.1,-2928.0
2338,1,RECOVER,2824.0,-2928.0
2339,1,RECOVER,2823.8,-2928.0
2340,1,RECOVER,2823.7,-2928.0
2341,1,RECOVER,2823.5,-2928.0
2342,1,RECOVER,2823.3,-2928.0
2343,1,RECOVER,2823.2,-2928.0
2344,1,RECOVER,2823.1,-2928.0
2345,1,RECOVER,2822.9,-2928.0
2346,1,RECOVER,2822.8,-2928.0
2347,1,RECOVER,2822.6,-2928.0
2348,1,RECOVER,2822.5,-2928.0
2349,1,RECOVER,2822.4,-2928.0
2350,1,RECOVER,2822.3,-2928.0
2351,1,RECOVER,2822.1,-2928.0
2352,1,RECOVER,2822.0,-2928.0
2353,1,RECOVER,2821.9,-2928.0
2354,1,RECOVER,2821.8,-2928.0
2355,1,RECOVER,2821.6,-2928.0
2356,1,RECOVER,2821.5,-2928.0
2357,1,RECOVER,2821.4,-2928.0
2358,1,RECOVER,2821.3,-2928.0
2359,1,RECOVER,2821.1,-2928.0
2360,8,RECOVER,2821.0,-2928.0
2361,1,RECOVER,2820.9,-2928.0
2362,1,RECOVER,2820.8,-2928.0
2363,1,RECOVER,2820.8,-2928.0
2364,1,RECOVER,2820.7,-2928.0
2365,1,RECOVER,2820.7,-2928.0
2366,1,RECOVER,2820.7,-2928.0
2367,1,RECOVER,2820.6,-2928.0
2368,1,RECOVER,2820.6,-2928.0
2369,1,RECOVER,2820.6,-2928.0
2370,1,RECOVER,2820.7,-2928.0
2371,1,RECOVER,2820.7,-2928.0
2372,1,RECOVER,2820.7,-2928.0
2373,1,RECOVER,2820.7,-2928.0
2374,1,RECOVER,2820.8,-2928.0
2375,1,RECOVER,2820.8,-2928.0
2376,1,RECOVER,2820.9,-2928.0
2377,1,RECOVER,2820.9,-2928.0
2378,1,RECOVER,2821.0,-2928.0
2379,1,RECOVER,2821.0,-2928.0
2380,1,RECOVER,2821.1,-2928.0
2381,1,RECOVER,2821.1,-2928.0
2382,1,RECOVER,2821.2,-2928.0
2383,1,RECOVER,2821.3,-2928.0
2384,1,RECOVER,2821.3,-2928.0
2385,1,RECOVER,2821.4,-2928.0
2386,1,RECOVER,2821.5,-2928.0
2387,1,RECOVER,2821.5,-2928.0
2388,1,RECOVER,2821.6,-2928.0
2389,1,RECOVER,2821.7,-2928.0
2390,1,RECOVER,2821.7,-2928.0
2391,1,RECOVER,2821.8,-2928.0
2392,1,RECOVER,2821.9,-2928.0
2393,1,RECOVER,2821.9,-2928.0
2394,1,RECOVER,2822.0,-2928.0
2395,1,RECOVER,2822.1,-2928.0
2396,1,RECOVER,2822.1,-2928.0
2397,1,RECOVER,2822.2,-2928.0
2398,1,RECOVER,2822.3,-2928.0
2399,1,RECOVER,2822.4,-2928.0
2400,1,RECOVER,2822.4,-2928.0
2401,1,RECOVER,2822.5,-2928.0
2402,1,RECOVER,2822.6,-2928.0
2403,1,RECOVER,2822.6,-2928.0
2404,1,RECOVER,2822.7,-2928.0
2405,1,RECOVER,2822.8,-2928.0
2406,1,RECOVER,2822.9,-2928.0
2407,1,RECOVER,2822.9,-2928.0
2408,1,RECOVER,2823.0,-2928.0
2409,1,RECOVER,2823.1,-2928.0
2410,1,RECOVER,2823.1,-2928.0
2411,1,RECOVER,2823.2,-2928.0
2412,1,RECOVER,2823.3,-2928.0
2413,1,RECOVER,2823.4,-2928.0
2414,1,RECOVER,2823.4,-2928.0
2415,1,RECOVER,2823.5,-2928.0
2416,1,RECOVER,2823.6,-2928.0
2417,1,RECOVER,2823.6,-2928.0
2418,1,RECOVER,2823.7,-2928.0
2419,1,RECOVER,2823.8,-2928.0
2420,1,RECOVER,2823.9,-2928.0
2421,1,RECOVER,2823.9,-2928.0
2422,1,RECOVER,2824.0,-2928.0
2423,1,RECOVER,2824.1,-2928.0
2424,1,RECOVER,2824.2,-2928.0
2425,1,RECOVER,2824.2,-2928.0
2426,1,RECOVER,2824.3,-2928.0
2427,1,RECOVER,2824.4,-2928.0
2428,1,RECOVER,2824.4,-2928.0
2429,1,RECOVER,2824.5,-2928.0
2430,1,RECOVER,2824.6,-2928.0
2431,1,RECOVER,2824.7,-2928.0
2432,1,RECOVER,2824.7,-2928.0
2433,1,RECOVER,2824.8,-2928.0
2434,1,RECOVER,2824.9,-2928.0
2435,1,RECOVER,2825.0,-2928.0
2436,1,RECOVER,2825.0,-2928.0
2437,1,RECOVER,2825.1,-2928.0
2438,1,RECOVER,2825.2,-2928.0
2439,1,RECOVER,2825.2,-2928.0
2440,1,RECOVER,2825.3,-2928.0
2441,1,RECOVER,2825.4,-2928.0
2442,1,RECOVER,2825.5,-2928.0
2443,1,RECOVER,2825.5,-2928.0
2444,1,RECOVER,2825.6,-2928.0
2445,1,RECOVER,2825.7,-2928.0
2446,1,RECOVER,2825.7,-2928.0
2447,1,RECOVER,2825.8,-2928.0
2448,1,RECOVER,2825.9,-2928.0
2449,1,RECOVER,2826.0,-2928.0
2450,1,RECOVER,2826.0,-2928.0
2451,1,RECOVER,2826.1,-2928.0
2452,1,RECOVER,2826.2,-2928.0
2453,1,RECOVER,2826.3,-2928.0
2454,1,RECOVER,2826.3,-2928.0
2455,1,RECOVER,2826.4,-2928.0
2456,1,RECOVER,2826.5,-2928.0
2457,1,RECOVER,2826.5,-2928.0
2458,1,RECOVER,2826.6,-2928.0
2459,1,RECOVER,2826.7,-2928.0
2460,1,RECOVER,2826.8,-2928.0
2461,1,RECOVER,2826.8,-2928.0
2462,1,RECOVER,2826.9,-2928.0
2463,1,RECOVER,2827.0,-2928.0
2464,1,RECOVER,2827.1,-2928.0
2465,1,RECOVER,2827.1,-2928.0
2466,1,RECOVER,2827.2,-2928.0
2467,1,RECOVER,2827.3,-2928.0
2468,1,RECOVER,2827.3,-2928.0
2469,1,RECOVER,2827.4,-2928.0
2470,1,RECOVER,2827.5,-2928.0
2471,1,RECOVER,2827.6,-2928.0
2472,1,RECOVER,2827.6,-2928.0
2473,1,RECOVER,2827.7,-2928.0
2474,1,RECOVER,2827.8,-2928.0
2475,1,RECOVER,2827.8,-2928.0
2476,1,RECOVER,2827.9,-2928.0
2477,1,RECOVER,2828.0,-2928.0
2478,1,RECOVER,2828.1,-2928.0
2479,1,RECOVER,2828.1,-2928.0
2480,1,RECOVER,2828.2,-2928.0
2481,1,RECOVER,2828.3,-2928.0
2482,1,RECOVER,2828.4,-2928.0
2483,1,RECOVER,2828.4,-2928.0
2484,1,RECOVER,2828.5,-2928.0
2485,1,RECOVER,2828.6,-2928.0
2486,1,RECOVER,2828.6,-2928.0
2487,1,RECOVER,2828.7,-2928.0
2488,1,RECOVER,2828.8,-2928.0
2489,1,RECOVER,2828.9,-2928.0
2490,1,RECOVER,2828.9,-2928.0
2491,1,RECOVER,2829.0,-2928.0
2492,1,RECOVER,2829.1,-2928.0
2493,1,RECOVER,2829.2,-2928.0
2494,1,RECOVER,2829.2,-2928.0
2495,1,RECOVER,2829.3,-2928.0
2496,1,RECOVER,2829.4,-2928.0
2497,1,RECOVER,2829.4,-2928.0
2498,1,RECOVER,2829.5,-2928.0
2499,1,RECOVER,2829.6,-2928.0
2500,1,RECOVER,2829.7,-2928.0
2501,1,RECOVER,2829.7,-2928.0
2502,1,RECOVER,2829.8,-2928.0
2503,1,RECOVER,2829.9,-2928.0
2504,1,RECOVER,2829.9,-2928.0
2505,1,RECOVER,2830.0,-2928.0
2506,1,RECOVER,2830.1,-2928.0
2507,1,RECOVER,2830.2,-2928.0
2508,1,RECOVER,2830.2,-2928.0
2509,1,RECOVER,2830.3,-2928.0
2510,1,RECOVER,2830.4,-2928.0
2511,1,RECOVER,2830.5,-2928.0
2512,1,RECOVER,2830.5,-2928.0
2513,1,RECOVER,2830.6,-2928.0
2514,1,RECOVER,2830.7,-2928.0
2515,1,RECOVER,2830.7,-2928.0
2516,1,RECOVER,2830.8,-2928.0
2517,1,RECOVER,2830.9,-2928.0
2518,1,RECOVER,2831.0,-2928.0
2519,1,RECOVER,2831.0,-2928.0
2520,1,RECOVER,2831.1,-2928.0
2521,1,RECOVER,2831.2,-2928.0
2522,1,RECOVER,2831.3,-2928.0
2523,1,RECOVER,2831.3,-2928.0
2524,1,RECOVER,2831.4,-2928.0
2525,1,RECOVER,2831.5,-2928.0
2526,1,RECOVER,2831.5,-2928.0
2527,1,RECOVER,2831.6,-2928.0
2528,1,RECOVER,2831.7,-2928.0
2529,1,RECOVER,2831.8,-2928.0
2530,1,RECOVER,2831.8,-2928.0
2531,1,RECOVER,2831.9,-2928.0
2532,1,RECOVER,2832.0,-2928.0
2533,1,RECOVER,2832.0,-2928.0
2534,1,RECOVER,2832.1,-2928.0
2535,1,RECOVER,2832.2,-2928.0
2536,1,RECOVER,2832.3,-2928.0
2537,1,RECOVER,2832.3,-2928.0
2538,1,RECOVER,2832.4,-2928.0
2539,1,RECOVER,2832.5,-2928.0
2540,1,RECOVER,2832.6,-2928.0
2541,1,RECOVER,2832.6,-2928.0
2542,1,RECOVER,2832.7,-2928.0
2543,1,RECOVER,2832.8,-2928.0
2544,1,RECOVER,2832.8,-2928.0
2545,1,RECOVER,2832.9,-2928.0
2546,1,RECOVER,2833.0,-2928.0
2547,1,RECOVER,2833.1,-2928.0
2548,1,RECOVER,2833.1,-2928.0
2549,1,RECOVER,2833.2,-2928.0
2550,1,RECOVER,2833.3,-2928.0
2551,1,RECOVER,2833.4,-2928.0
2552,1,RECOVER,2833.4,-2928.0
2553,1,RECOVER,2833.5,-2928.0
2554,1,RECOVER,2833.6,-2928.0
2555,1,RECOVER,2833.6,-2928.0
2556,1,RECOVER,2833.7,-2928.0
2557,1,RECOVER,2833.8,-2928.0
2558,1,RECOVER,2833.9,-2928.0
2559,1,RECOVER,2833.9,-2928.0
2560,1,RECOVER,2834.0,-2928.0
2561,1,RECOVER,2834.1,-2928.0
2562,1,RECOVER,2834.2,-2928.0
2563,1,RECOVER,2834.2,-2928.0
2564,1,RECOVER,2834.3,-2928.0
2565,1,RECOVER,2834.4,-2928.0
2566,1,RECOVER,2834.4,-2928.0
2567,1,RECOVER,2834.5,-2928.0
2568,1,RECOVER,2834.6,-2928.0
2569,1,RECOVER,2834.7,-2928.0
2570,1,RECOVER,2834.7,-2928.0
2571,1,RECOVER,2834.8,-2928.0
2572,1,RECOVER,2834.9,-2928.0
2573,1,RECOVER,2834.9,-2928.0
2574,1,RECOVER,2835.0,-2928.0
2575,1,RECOVER,2835.1,-2928.0
2576,1,RECOVER,2835.2,-2928.0
2577,1,RECOVER,2835.2,-2928.0
2578,1,RECOVER,2835.3,-2928.0
2579,1,RECOVER,2835.4,-2928.0
2580,1,RECOVER,2835.5,-2928.0
2581,1,RECOVER,2835.5,-2928.0
2582,1,RECOVER,2835.6,-2928.0
2583,1,RECOVER,2835.7,-2928.0
2584,1,RECOVER,2835.7,-2928.0
2585,1,RECOVER,2835.8,-2928.0
2586,1,RECOVER,2835.9,-2928.0
2587,1,RECOVER,2836.0,-2928.0
2588,1,RECOVER,2836.0,-2928.0
2589,1,RECOVER,2836.1,-2928.0
2590,1,RECOVER,2836.2,-2928.0
2591,1,RECOVER,2836.3,-2928.0
2592,1,RECOVER,2836.3,-2928.0
2593,1,RECOVER,2836.4,-2928.0
2594,1,RECOVER,2836.5,-2928.0
2595,1,RECOVER,2836.5,-2928.0
2596,1,RECOVER,2836.6,-2928.0
2597,1,RECOVER,2836.7,-2928.0
2598,1,RECOVER,2836.8,-2928.0
2599,1,RECOVER,2836.8,-2928.0
2600,1,RECOVER,2836.9,-2928.0
2601,1,RECOVER,2837.0,-2928.0
2602,1,RECOVER,2837.0,-2928.0
2603,1,RECOVER,2837.1,-2928.0
2604,1,RECOVER,2837.2,-2928.0
2605,1,RECOVER,2837.3,-2928.0
2606,1,RECOVER,2837.3,-2928.0
2607,1,RECOVER,2837.4,-2928.0
2608,1,RECOVER,2837.5,-2928.0
2609,1,RECOVER,2837.6,-2928.0
2610,1,RECOVER,2837.6,-2928.0
2611,1,RECOVER,2837.7,-2928.0
2612,1,RECOVER,2837.8,-2928.0
2613,1,RECOVER,2837.8,-2928.0
2614,1,RECOVER,2837.9,-2928.0
2615,1,RECOVER,2838.0,-2928.0
2616,1,RECOVER,2838.1,-2928.0
2617,1,RECOVER,2838.1,-2928.0
2618,1,RECOVER,2838.2,-2928.0
2619,1,RECOVER,2838.3,-2928.0
2620,1,RECOVER,2838.4,-2928.0
2621,1,RECOVER,2838.4,-2928.0
2622,1,RECOVER,2838.5,-2928.0
2623,1,RECOVER,2838.6,-2928.0
2624,1,RECOVER,2838.6,-2928.0
2625,8,TRAVERSE,2838.7,-2928.0
2626,8,TRAVERSE,2838.8,-2928.0
2627,8,TRAVERSE,2838.8,-2928.0
2628,8,TRAVERSE,2838.8,-2928.0
2629,8,TRAVERSE,2838.8,-2928.0
2630,8,TRAVERSE,2838.8,-2928.0
2631,8,TRAVERSE,2838.8,-2928.0
2632,8,TRAVERSE,2838.8,-2928.0
2633,8,TRAVERSE,2838.8,-2928.0
2634,8,TRAVERSE,2838.8,-2928.0
2635,8,TRAVERSE,2838.8,-2928.0
2636,8,TRAVERSE,2838.8,-2928.0
2637,8,TRAVERSE,2838.8,-2928.0
2638,8,TRAVERSE,2838.8,-2928.0
2639,8,TRAVERSE,2838.8,-2928.0
2640,8,TRAVERSE,2838.8,-2928.0
2641,8,TRAVERSE,2838.8,-2928.0
2642,8,TRAVERSE,2838.8,-2928.0
2643,8,TRAVERSE,2838.8,-2928.0
2644,8,TRAVERSE,2838.8,-2928.0
2645,8,TRAVERSE,2838.8,-2928.0
2646,8,TRAVERSE,2838.8,-2928.0
2647,8,TRAVERSE,2838.8,-2928.0
2648,8,TRAVERSE,2838.8,-2928.0
2649,8,TRAVERSE,2838.8,-2928.0
2650,8,TRAVERSE,2838.8,-2928.0
2651,8,TRAVERSE,2838.8,-2928.0
2652,8,TRAVERSE,2838.8,-2928.0
2653,8,TRAVERSE,2838.8,-2928.0
2654,8,TRAVERSE,2838.8,-2928.0
2655,8,TRAVERSE,2838.8,-2928.0
2656,8,TRAVERSE,2838.8,-2928.0
2657,8,TRAVERSE,2838.8,-2928.0
2658,8,TRAVERSE,2838.8,-2928.0
2659,8,TRAVERSE,2838.8,-2928.0
2660,8,TRAVERSE,2838.8,-2928.0
2661,1,TRAVERSE,2838.8,-2928.0
2662,1,TRAVERSE,2839.5,-2928.4
2663,1,TRAVERSE,2840.8,-2929.1
2664,8,TRAVERSE,2842.7,-2930.1
2665,1,TRAVERSE,2844.4,-2931.0
2666,1,TRAVERSE,2846.6,-2932.3
2667,1,TRAVERSE,2849.3,-2933.8
2668,1,TRAVERSE,2852.4,-2935.5
2669,8,TRAVERSE,2855.9,-2937.5
2670,1,TRAVERSE,2859.1,-2939.3
2671,1,TRAVERSE,2862.6,-2941.3
2672,8,TRAVERSE,2866.4,-2943.6
2673,1,TRAVERSE,2869.9,-2945.7
2674,8,TRAVERSE,2873.8,-2948.0
2675,1,TRAVERSE,2877.2,-2950.0
2676,8,TRAVERSE,2881.0,-2952.4
2677,8,TRAVERSE,2884.4,-2954.5
2678,4,TRAVERSE,2887.5,-2956.4
2679,4,TRAVERSE,2890.3,-2958.2
2680,4,TRAVERSE,2892.9,-2959.7
2681,4,TRAVERSE,2895.2,-2961.2
2682,4,TRAVERSE,2897.3,-2962.5
2683,4,TRAVERSE,2899.1,-2963.6
2684,4,TRAVERSE,2900.9,-2964.7
2685,4,TRAVERSE,2902.4,-2965.7
2686,1,TRAVERSE,2903.8,-2966.5
2687,1,TRAVERSE,2905.9,-2967.5
2688,1,TRAVERSE,2908.4,-2968.7
2689,1,TRAVERSE,2911.5,-2969.9
2690,1,TRAVERSE,2915.1,-2971.3
2691,4,TRAVERSE,2919.1,-2972.7
2692,1,TRAVERSE,2922.7,-2974.0
2693,1,TRAVERSE,2926.7,-2975.4
2694,1,TRAVERSE,2931.1,-2976.8
2695,1,TRAVERSE,2935.8,-2978.3
2696,4,TRAVERSE,2940.9,-2979.8
2697,1,TRAVERSE,2945.5,-2981.2
2698,1,TRAVERSE,2950.4,-2982.7
2699,1,TRAVERSE,2955.6,-2984.2
2700,4,TRAVERSE,2961.1,-2985.7
2701,1,TRAVERSE,2966.1,-2987.0
2702,1,TRAVERSE,2971.3,-2988.4
2703,4,TRAVERSE,2976.9,-2989.8
2704,1,TRAVERSE,2981.9,-2991.1
2705,1,TRAVERSE,2987.2,-2992.4
2706,4,TRAVERSE,2992.8,-2993.7
2707,1,TRAVERSE,2997.9,-2994.8
2708,4,TRAVERSE,3003.3,-2996.0
2709,1,TRAVERSE,3008.2,-2997.0
2710,4,TRAVERSE,3013.4,-2998.0
2711,1,TRAVERSE,3018.1,-2999.0
2712,4,TRAVERSE,3023.1,-2999.9
2713,4,TRAVERSE,3027.7,-3000.7
2714,1,TRAVERSE,3031.8,-3001.4
2715,4,TRAVERSE,3036.3,-3002.1
2716,4,TRAVERSE,3040.5,-3002.7
2717,4,TRAVERSE,3044.2,-3003.2
2718,4,TRAVERSE,3047.6,-3003.7
2719,1,TRAVERSE,3050.6,-3004.2
2720,4,TRAVERSE,3054.2,-3004.5
2721,4,TRAVERSE,3057.4,-3004.8
2722,8,TRAVERSE,3060.3,-3005.0
2723,8,TRAVERSE,3062.9,-3005.3
2724,8,TRAVERSE,3065.3,-3005.5
2725,8,TRAVERSE,3067.5,-3005.7
2726,8,TRAVERSE,3069.5,-3005.9
2727,8,TRAVERSE,3071.2,-3006.0
2728,8,TRAVERSE,3072.8,-3006.2
2729,8,TRAVERSE,3074.3,-3006.3
2730,8,TRAVERSE,3075.6,-3006.4
2731,8,TRAVERSE,3076.8,-3006.5
2732,8,TRAVERSE,3077.9,-3006.6
2733,8,TRAVERSE,3078.9,-3006.7
2734,8,TRAVERSE,3079.8,-3006.8
2735,8,TRAVERSE,3080.6,-3006.9
2736,8,TRAVERSE,3081.4,-3006.9
2737,8,TRAVERSE,3082.0,-3007.0
2738,8,TRAVERSE,3082.6,-3007.0
2739,8,TRAVERSE,3083.2,-3007.1
2740,8,TRAVERSE,3083.7,-3007.1
2741,8,TRAVERSE,3084.1,-3007.2
2742,8,TRAVERSE,3084.5,-3007.2
2743,8,TRAVERSE,3084.9,-3007.2
2744,8,TRAVERSE,3085.2,-3007.3
2745,8,TRAVERSE,3085.5,-3007.3
2746,8,TRAVERSE,3085.8,-3007.3
2747,8,TRAVERSE,3086.0,-3007.3
2748,8,TRAVERSE,3086.3,-3007.4
2749,8,TRAVERSE,3086.5,-3007.4
2750,8,TRAVERSE,3086.7,-3007.4
2751,8,TRAVERSE,3086.8,-3007.4
2752,8,TRAVERSE,3087.0,-3007.4
2753,8,TRAVERSE,3087.1,-3007.4
2754,8,TRAVERSE,3087.2,-3007.5
2755,8,TRAVERSE,3087.4,-3007.5
2756,8,TRAVERSE,3087.5,-3007.5
2757,8,TRAVERSE,3087.5,-3007.5
2758,8,TRAVERSE,3087.6,-3007.5
2759,8,TRAVERSE,3087.7,-3007.5
2760,8,TRAVERSE,3087.8,-3007.5
2761,8,TRAVERSE,3087.8,-3007.5
2762,8,TRAVERSE,3087.9,-3007.5
2763,1,TRAVERSE,3087.9,-3007.5
2764,1,TRAVERSE,3087.4,-3008.1
2765,1,TRAVERSE,3086.5,-3009.3
2766,1,TRAVERSE,3085.2,-3010.9
2767,1,TRAVERSE,3083.5,-3013.1
2768,1,TRAVERSE,3081.4,-3015.6
2769,1,TRAVERSE,3079.1,-3018.5
2770,1,TRAVERSE,3076.5,-3021.7
2771,1,TRAVERSE,3073.7,-3025.3
2772,1,TRAVERSE,3070.6,-3029.1
2773,8,TRAVERSE,3067.4,-3033.2
2774,1,TRAVERSE,3064.4,-3036.9
2775,1,TRAVERSE,3061.2,-3040.8
2776,1,TRAVERSE,3057.8,-3045.0
2777,8,TRAVERSE,3054.3,-3049.4
2778,1,TRAVERSE,3051.0,-3053.3
2779,1,TRAVERSE,3047.6,-3057.5
2780,1,TRAVERSE,3043.9,-3061.8
2781,8,TRAVERSE,3040.1,-3066.4
2782,1,TRAVERSE,3036.6,-3070.5
2783,8,TRAVERSE,3032.9,-3074.7
2784,1,TRAVERSE,3029.5,-3078.6
2785,8,TRAVERSE,3025.9,-3082.7
2786,1,TRAVERSE,3022.7,-3086.4
2787,8,TRAVERSE,3019.1,-3090.2
2788,8,TRAVERSE,3015.9,-3093.7
2789,1,TRAVERSE,3013.0,-3096.9
2790,8,TRAVERSE,3009.8,-3100.3
2791,8,TRAVERSE,3006.9,-3103.3
2792,8,TRAVERSE,3004.2,-3106.1
2793,8,TRAVERSE,3001.8,-3108.6
2794,8,TRAVERSE,2999.6,-3110.9
2795,1,TRAVERSE,2997.7,-3112.9
2796,1,TRAVERSE,2995.2,-3115.2
2797,1,TRAVERSE,2992.3,-3117.6
2798,1,TRAVERSE,2989.0,-3120.2
2799,1,TRAVERSE,2985.3,-3123.0
2800,1,TRAVERSE,2981.3,-3125.9
2801,1,TRAVERSE,2977.0,-3128.9
2802,1,TRAVERSE,2972.4,-3132.0
2803,1,TRAVERSE,2967.6,-3135.2
2804,1,TRAVERSE,2962.5,-3138.6
2805,1,TRAVERSE,2957.3,-3142.0
2806,4,TRAVERSE,2951.9,-3145.4
2807,4,TRAVERSE,2947.0,-3148.6
2808,4,TRAVERSE,2942.5,-3151.4
2809,4,TRAVERSE,2938.5,-3154.0
2810,4,TRAVERSE,2934.8,-3156.3
2811,4,TRAVERSE,2931.5,-3158.5
2812,4,TRAVERSE,2928.5,-3160.4
2813,4,TRAVERSE,2925.7,-3162.1
2814,4,TRAVERSE,2923.3,-3163.7
2815,4,TRAVERSE,2921.0,-3165.1
2816,4,TRAVERSE,2919.0,-3166.4
2817,4,TRAVERSE,2917.2,-3167.6
2818,4,TRAVERSE,2915.5,-3168.7
2819,4,TRAVERSE,2914.0,-3169.7
2820,4,TRAVERSE,2912.6,-3170.5
2821,4,TRAVERSE,2911.4,-3171.3
2822,4,TRAVERSE,2910.3,-3172.0
2823,4,TRAVERSE,2909.2,-3172.7
2824,4,TRAVERSE,2908.3,-3173.3
2825,4,TRAVERSE,2907.5,-3173.8
2826,4,TRAVERSE,2906.7,-3174.3
2827,4,TRAVERSE,2906.0,-3174.7
2828,4,TRAVERSE,2905.4,-3175.1
2829,4,TRAVERSE,2904.8,-3175.5
2830,4,TRAVERSE,2904.3,-3175.8
2831,4,TRAVERSE,2903.9,-3176.1
2832,4,TRAVERSE,2903.5,-3176.4
2833,4,TRAVERSE,2903.1,-3176.6
2834,4,TRAVERSE,2902.7,-3176.9
2835,4,TRAVERSE,2902.4,-3177.1
2836,4,TRAVERSE,2902.1,-3177.2
2837,1,TRAVERSE,2901.9,-3177.4
2838,1,TRAVERSE,2902.1,-3178.1
2839,1,TRAVERSE,2902.9,-3179.4
2840,1,TRAVERSE,2904.1,-3181.2
2841,1,TRAVERSE,2905.7,-3183.3
2842,1,TRAVERSE,2907.6,-3185.9
2843,1,TRAVERSE,2909.9,-3188.8
2844,1,TRAVERSE,2912.5,-3192.1
2845,1,TRAVERSE,2915.3,-3195.6
2846,1,TRAVERSE,2918.4,-3199.4
2847,4,TRAVERSE,2921.6,-3203.4
2848,1,TRAVERSE,2924.6,-3207.1
2849,1,TRAVERSE,2927.8,-3211.0
2850,1,TRAVERSE,2931.3,-3215.1
2851,1,TRAVERSE,2934.9,-3219.4
2852,1,TRAVERSE,2938.8,-3223.8
2853,1,TRAVERSE,2942.8,-3228.5
2854,1,TRAVERSE,2946.9,-3233.2
2855,1,TRAVERSE,2951.2,-3238.1
2856,4,TRAVERSE,2955.6,-3243.2
2857,1,TRAVERSE,2959.6,-3247.7
2858,1,TRAVERSE,2963.8,-3252.4
2859,1,TRAVERSE,2968.1,-3257.2
2860,1,TRAVERSE,2972.5,-3262.1
2861,1,TRAVERSE,2977.1,-3267.2
2862,4,TRAVERSE,2981.8,-3272.3
2863,1,TRAVERSE,2986.0,-3276.9
2864,1,TRAVERSE,2990.5,-3281.7
2865,1,TRAVERSE,2995.0,-3286.5
2866,1,TRAVERSE,2999.7,-3291.4
2867,4,TRAVERSE,3004.5,-3296.5
2868,1,TRAVERSE,3008.9,-3301.0
2869,1,TRAVERSE,3013.4,-3305.7
2870,1,TRAVERSE,3018.1,-3310.4
2871,1,TRAVERSE,3022.9,-3315.2
2872,4,TRAVERSE,3027.8,-3320.1
2873,1,TRAVERSE,3032.3,-3324.6
2874,1,TRAVERSE,3036.9,-3329.1
2875,4,TRAVERSE,3041.7,-3333.7
2876,1,TRAVERSE,3046.1,-3337.9
2877,1,TRAVERSE,3050.6,-3342.2
2878,4,TRAVERSE,3055.4,-3346.6
2879,1,TRAVERSE,3059.7,-3350.5
2880,1,TRAVERSE,3064.2,-3354.6
2881,4,TRAVERSE,3068.9,-3358.8
2882,1,TRAVERSE,3073.1,-3362.5
2883,1,TRAVERSE,3077.6,-3366.4
2884,4,TRAVERSE,3082.3,-3370.4
2885,1,TRAVERSE,3086.6,-3373.9
2886,4,TRAVERSE,3091.1,-3377.6
2887,4,TRAVERSE,3095.2,-3381.0
2888,1,TRAVERSE,3099.0,-3384.0
2889,4,TRAVERSE,3103.0,-3387.1
2890,1,TRAVERSE,3106.7,-3390.0
2891,4,TRAVERSE,3110.7,-3392.9
2892,4,TRAVERSE,3114.3,-3395.6
2893,4,TRAVERSE,3117.6,-3398.0
2894,1,TRAVERSE,3120.6,-3400.2
2895,4,TRAVERSE,3124.0,-3402.5
2896,4,TRAVERSE,3127.1,-3404.6
2897,4,TRAVERSE,3129.9,-3406.5
2898,4,TRAVERSE,3132.4,-3408.2
2899,8,SCAN,3134.7,-3409.7
2900,8,SCAN,3136.8,-3411.1
2901,8,SCAN,3138.7,-3412.4
2902,8,SCAN,3140.4,-3413.5
2903,8,SCAN,3142.0,-3414.6
2904,8,SCAN,3143.4,-3415.5
2905,8,SCAN,3144.7,-3416.4
2906,8,SCAN,3145.8,-3417.2
2907,8,SCAN,3146.9,-3417.9
2908,8,SCAN,3147.8,-3418.5
2909,8,SCAN,3148.7,-3419.1
2910,8,SCAN,3149.5,-3419.6
2911,8,SCAN,3150.2,-3420.1
